"function evaluation" "noise-free fitness - Fopt (-4.620900000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
147 +3.893507023e+00 +3.893507023e+00 +4.685350702e+01 +4.685350702e+01 +1.3883e+00 +1.7170e+00
"function evaluation" "noise-free fitness - Fopt (2.842200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.099571930e+01 +5.099571930e+01 +3.352157193e+02 +3.352157193e+02 +9.6842e-01 -1.9340e+00
3 +6.686678554e+00 +6.686678554e+00 +2.909066786e+02 +2.909066786e+02 +1.1617e+00 +4.9689e-02
126 +3.830844982e+00 +3.830844982e+00 +2.880508450e+02 +2.880508450e+02 +1.0187e+00 -2.1576e-01
"function evaluation" "noise-free fitness - Fopt (-3.217000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.821580815e+01 +3.821580815e+01 +6.045808145e+00 +6.045808145e+00 -2.4639e+00 +2.6715e+00
27 +2.432458904e+01 +2.432458904e+01 -7.845410960e+00 -7.845410960e+00 -1.6980e+00 +2.5558e+00
33 +1.006297327e+01 +1.006297327e+01 -2.210702673e+01 -2.210702673e+01 -7.3036e-01 +1.8782e+00
108 +8.488722487e+00 +8.488722487e+00 -2.368127751e+01 -2.368127751e+01 +1.2738e+00 +1.5191e+00
"function evaluation" "noise-free fitness - Fopt (-5.858000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.735931019e+01 +2.735931019e+01 -3.122068981e+01 -3.122068981e+01 +4.7111e-01 -2.0422e+00
5 +1.790601812e+01 +1.790601812e+01 -4.067398188e+01 -4.067398188e+01 +2.3307e+00 -1.9567e+00
27 +1.503220524e+01 +1.503220524e+01 -4.354779476e+01 -4.354779476e+01 +8.8234e-01 -1.9024e+00
156 +5.035839364e+00 +5.035839364e+00 -5.354416064e+01 -5.354416064e+01 +6.5489e-01 -2.8198e+00
"function evaluation" "noise-free fitness - Fopt (-6.049200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.829314182e+02 +1.829314182e+02 -4.219885818e+02 -4.219885818e+02 -2.4639e+00 +2.6715e+00
2 +1.539522526e+02 +1.539522526e+02 -4.509677474e+02 -4.509677474e+02 +2.0129e+00 -2.7942e+00
4 +4.423380314e+01 +4.423380314e+01 -5.606861969e+02 -5.606861969e+02 +1.3188e+00 -1.5222e+00
11 +2.809541943e+01 +2.809541943e+01 -5.768245806e+02 -5.768245806e+02 -1.8380e+00 -3.6131e-01
25 +1.187648231e+01 +1.187648231e+01 -5.930435177e+02 -5.930435177e+02 +7.7657e-02 -4.7091e-01
34 +9.485020123e+00 +9.485020123e+00 -5.954349799e+02 -5.954349799e+02 -2.0739e+00 -1.0003e+00
407 +5.843902847e+00 +5.843902847e+00 -5.990760972e+02 -5.990760972e+02 -9.3696e-01 -1.0451e+00
646 +3.327247212e+00 +3.327247212e+00 -6.015927528e+02 -6.015927528e+02 -4.0292e-02 -9.8786e-01
"function evaluation" "noise-free fitness - Fopt (1.337000000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.710673840e+02 +1.710673840e+02 +3.047673840e+02 +3.047673840e+02 -2.0958e+00 -2.4188e+00
3 +4.999437407e+01 +4.999437407e+01 +1.836943741e+02 +1.836943741e+02 -8.8621e-01 +1.9780e+00
7 +2.967271885e+01 +2.967271885e+01 +1.633727189e+02 +1.633727189e+02 +2.9757e+00 +1.5318e+00
16 +2.215066992e+01 +2.215066992e+01 +1.558506699e+02 +1.558506699e+02 +6.7856e-01 +8.4445e-01
54 +4.306738121e+00 +4.306738121e+00 +1.380067381e+02 +1.380067381e+02 +1.4041e+00 +1.2528e+00
"function evaluation" "noise-free fitness - Fopt (-2.098000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +8.841301218e+01 +8.841301218e+01 +6.743301218e+01 +6.743301218e+01 +1.1363e+00 -9.3816e-01
9 +2.678589397e+01 +2.678589397e+01 +5.805893974e+00 +5.805893974e+00 -3.6318e-01 +1.5675e+00
24 +1.750417934e+01 +1.750417934e+01 -3.475820657e+00 -3.475820657e+00 +1.8763e+00 +2.4554e+00
79 +1.250330439e+01 +1.250330439e+01 -8.476695614e+00 -8.476695614e+00 -1.0235e+00 +1.8800e+00
123 +8.751953193e+00 +8.751953193e+00 -1.222804681e+01 -1.222804681e+01 +1.5694e-01 +1.2515e+00
295 +6.172364528e+00 +6.172364528e+00 -1.480763547e+01 -1.480763547e+01 +1.0618e+00 +2.1832e+00
"function evaluation" "noise-free fitness - Fopt (1.353300000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.799519462e+01 +2.799519462e+01 +1.633251946e+02 +1.633251946e+02 +2.3446e-01 +7.3997e-01
16 +1.867959447e+01 +1.867959447e+01 +1.540095945e+02 +1.540095945e+02 -1.3872e+00 +7.5812e-01
28 +1.056214341e+01 +1.056214341e+01 +1.458921434e+02 +1.458921434e+02 -5.6684e-01 +5.9121e-01
157 +4.512229954e+00 +4.512229954e+00 +1.398422300e+02 +1.398422300e+02 -1.3372e+00 +2.4534e-02
"function evaluation" "noise-free fitness - Fopt (4.066000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.604822434e+01 +5.604822434e+01 +9.670822434e+01 +9.670822434e+01 +3.0725e-01 +2.5059e+00
10 +1.218920587e+01 +1.218920587e+01 +5.284920587e+01 +5.284920587e+01 +9.0686e-01 +8.9882e-01
54 +4.254588198e+00 +4.254588198e+00 +4.491458820e+01 +4.491458820e+01 +2.1507e+00 +1.2402e+00
218 +2.723062097e+00 +2.723062097e+00 +4.338306210e+01 +4.338306210e+01 +2.0131e+00 +9.3551e-01
