"function evaluation" "noise-free fitness - Fopt (7.948000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
39 +3.867725500e+01 +3.867725500e+01 +4.232725500e+01 +4.232725500e+01 +3.2235e+00 -2.8114e-01 +8.8011e-01 +2.9954e+00 -6.3554e-02 -2.5002e+00 +1.5986e+00 +3.8962e+00 -3.4425e+00 +1.0781e+00
455 +1.790712133e+01 +1.790712133e+01 +2.155712133e+01 +2.155712133e+01 -2.1675e+00 -2.4686e+00 -4.7545e-01 +2.1312e+00 -2.6058e+00 -2.8248e+00 +5.8530e-02 -9.6946e-01 -2.7619e+00 -1.8533e+00
"function evaluation" "noise-free fitness - Fopt (2.205300000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.545848278e+02 +1.545848278e+02 +3.751148278e+02 +3.751148278e+02 -1.4249e+00 -1.2369e+00 +2.8041e+00 -3.4851e-01 +2.7172e+00 +2.4430e+00 +3.2693e+00 -7.2009e-01 -1.3128e+00 -2.5940e+00
5 +5.698867558e+01 +5.698867558e+01 +2.775186756e+02 +2.775186756e+02 +1.5054e+00 -6.7265e-01 -1.5804e+00 +3.7251e+00 +3.3496e+00 -7.0059e-01 -1.4561e+00 -8.1241e-01 +2.0959e+00 +2.9409e+00
27 +3.908573738e+01 +3.908573738e+01 +2.596157374e+02 +2.596157374e+02 +2.5667e+00 -6.6982e-01 -1.5041e-01 +4.8823e-01 +2.5417e+00 -3.5129e-01 -2.2629e+00 +2.2712e+00 +2.2708e+00 -9.2528e-01
143 +2.447063666e+01 +2.447063666e+01 +2.450006367e+02 +2.450006367e+02 +2.7324e+00 -2.1450e+00 -1.3679e+00 -5.4347e-02 +9.2182e-01 -1.5518e+00 -1.4512e+00 +1.2568e+00 +1.1898e+00 +2.7389e+00
"function evaluation" "noise-free fitness - Fopt (4.212900000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.153648004e+02 +1.153648004e+02 +5.366548004e+02 +5.366548004e+02 +9.7213e-01 +6.1040e-01 -3.7504e-01 +7.0883e-01 -2.1018e-01 -3.0998e+00 +8.8553e-01 -1.7521e+00 -8.7603e-01 -3.5928e-01
2 +9.662209536e+01 +9.662209536e+01 +5.179120954e+02 +5.179120954e+02 +8.1182e-01 -9.0644e-01 -2.3521e+00 -1.1598e+00 +7.3466e-01 -1.1025e+00 -7.1736e-01 +3.6648e+00 -1.7025e+00 +1.6217e+00
3 +4.091248967e+01 +4.091248967e+01 +4.622024897e+02 +4.622024897e+02 -2.7522e+00 +2.3956e+00 +2.0165e-01 -1.3470e+00 -1.8680e-01 -1.2894e+00 +2.2384e+00 +2.3268e+00 -1.5701e+00 -5.1812e-01
110 +3.806591013e+01 +3.806591013e+01 +4.593559101e+02 +4.593559101e+02 -2.4036e+00 +1.9400e+00 +4.3431e-01 -2.4489e+00 -5.9278e-01 -1.7287e-01 +3.1701e+00 +1.5573e+00 -1.6274e+00 -9.2667e-01
592 +1.878734337e+01 +1.878734337e+01 +4.400773434e+02 +4.400773434e+02 -3.8215e+00 +2.1346e+00 +9.0370e-01 -3.8675e+00 -2.8969e+00 +3.0609e+00 -3.4278e-01 +2.7313e+00 +5.4506e-01 +1.2545e+00
"function evaluation" "noise-free fitness - Fopt (-7.900000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.507186583e+01 +5.507186583e+01 -2.392813417e+01 -2.392813417e+01 -1.0595e+00 +3.9269e+00 -2.3438e+00 +2.3326e+00 -9.0697e-01 +2.1177e+00 +1.2125e+00 -4.5600e-01 +2.0156e+00 +2.2096e+00
25 +2.384160616e+01 +2.384160616e+01 -5.515839384e+01 -5.515839384e+01 -2.1547e+00 -3.7807e-01 -8.8963e-01 +1.4158e+00 -3.0390e+00 -3.1556e+00 +4.5900e-01 +7.1632e-01 +1.4759e+00 +3.2036e+00
46 +1.489462471e+01 +1.489462471e+01 -6.410537529e+01 -6.410537529e+01 -1.9231e+00 +7.2222e-01 -1.1286e+00 -2.7887e-01 -2.3979e+00 -1.7530e+00 -7.0405e-01 -9.5433e-01 -2.4468e-01 +1.9480e+00
"function evaluation" "noise-free fitness - Fopt (-4.133000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +8.384188201e+01 +8.384188201e+01 +4.251188201e+01 +4.251188201e+01 -1.0757e+00 +1.9076e+00 +3.2684e-01 -1.5328e+00 -3.6797e+00 +1.8970e+00 -3.4926e+00 -3.1393e+00 -1.8224e+00 -7.3516e-01
2 +5.698016546e+01 +5.698016546e+01 +1.565016546e+01 +1.565016546e+01 +2.1488e+00 +1.4063e+00 -1.5129e+00 -3.2450e+00 +2.8745e+00 -3.6633e+00 +1.5277e+00 -5.7020e-01 -2.8472e+00 -1.8256e+00
